reference	RNA_GMP_Ven_A	RNA_GMP_Ven_B	RNA_GMP_vehicle_A	RNA_GMP_vehicle_B	RNA_HSC_Ven_A	RNA_HSC_Ven_B	RNA_HSC_vehicle_A	RNA_HSC_vehicle_B
Slc20a1	999.0	847.0	786.0	763.0	258.0	854.0	503.0	137.0
Slc20a2	472.0	378.0	354.0	408.0	101.0	265.0	267.0	50.0
Slc22a1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Slc22a12	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Slc22a13	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Slc22a14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a15	398.0	222.0	261.0	281.0	93.0	144.0	222.0	41.0
Slc22a16	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Slc22a17	281.0	322.0	218.0	297.0	80.0	73.0	152.0	37.0
Slc22a18	81.0	48.0	63.0	52.0	18.0	13.0	42.0	25.0
Slc22a19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Slc22a20	5.0	4.0	2.0	7.0	6.0	2.0	0.0	0.0
Slc22a21	31.0	42.0	30.0	43.0	16.0	50.0	32.0	12.0
Slc22a22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a23	16.0	5.0	9.0	21.0	17.0	69.0	18.0	11.0
Slc22a26	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Slc22a27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a29	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a3	870.0	563.0	476.0	614.0	7.0	14.0	93.0	24.0
Slc22a30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Slc22a4	1752.0	1505.0	1205.0	1374.0	219.0	237.0	1289.0	285.0
Slc22a5	328.0	293.0	284.0	244.0	89.0	167.0	245.0	34.0
Slc22a6	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Slc22a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a8	6.0	2.0	2.0	6.0	0.0	0.0	0.0	0.0
Slc23a1	6.0	3.0	11.0	0.0	5.0	4.0	0.0	1.0
Slc23a2	447.0	367.0	323.0	342.0	107.0	221.0	262.0	69.0
Slc23a3	1.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0
Slc23a4	1.0	0.0	2.0	0.0	0.0	8.0	0.0	1.0
Slc24a1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
Slc24a2	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
Slc24a3	21.0	36.0	30.0	25.0	1.0	0.0	4.0	0.0
Slc24a4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc24a5	341.0	348.0	287.0	244.0	171.0	605.0	185.0	75.0
Slc25a1	978.0	894.0	791.0	762.0	414.0	256.0	572.0	200.0
Slc25a10	713.0	471.0	538.0	499.0	315.0	165.0	502.0	226.0
Slc25a11	3699.0	2888.0	2931.0	2839.0	2051.0	2148.0	3372.0	1433.0
Slc25a12	4591.0	3208.0	2883.0	3070.0	749.0	823.0	3398.0	766.0
Slc25a13	1154.0	788.0	933.0	789.0	229.0	259.0	861.0	215.0
Slc25a14	210.0	257.0	182.0	174.0	110.0	137.0	155.0	55.0
Slc25a15	622.0	455.0	480.0	463.0	208.0	269.0	581.0	152.0
Slc25a16	1313.0	973.0	816.0	1010.0	443.0	586.0	910.0	220.0
Slc25a17	2198.0	2198.0	1707.0	1811.0	446.0	566.0	1709.0	472.0
Slc25a18	3.0	3.0	0.0	2.0	0.0	7.0	12.0	6.0
Slc25a19	383.0	366.0	400.0	355.0	226.0	190.0	402.0	144.0
Slc25a2	3.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0
Slc25a20	1157.0	1141.0	1001.0	801.0	429.0	355.0	888.0	314.0
Slc25a21	0.0	1.0	0.0	0.0	0.0	14.0	1.0	0.0
Slc25a22	701.0	525.0	627.0	566.0	230.0	407.0	594.0	162.0
Slc25a23	46.0	16.0	16.0	12.0	18.0	10.0	113.0	14.0
Slc25a24	1466.0	1190.0	1074.0	1131.0	439.0	865.0	1416.0	298.0
Slc25a25	387.0	289.0	330.0	226.0	86.0	56.0	275.0	89.0
Slc25a26	91.0	113.0	123.0	82.0	99.0	105.0	122.0	54.0
Slc25a27	25.0	19.0	23.0	26.0	17.0	29.0	27.0	17.0
Slc25a28	457.0	297.0	325.0	361.0	283.0	370.0	283.0	117.0
Slc25a29	63.0	51.0	79.0	81.0	34.0	22.0	57.0	12.0
Slc25a3	3467.0	2975.0	2730.0	3127.0	5208.0	7856.0	2521.0	1524.0
Slc25a30	304.0	356.0	280.0	276.0	314.0	532.0	194.0	89.0
Slc25a31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc25a32	959.0	800.0	862.0	800.0	283.0	452.0	741.0	151.0
Slc25a33	147.0	146.0	139.0	126.0	124.0	136.0	122.0	42.0
Slc25a34	2.0	1.0	1.0	2.0	3.0	4.0	2.0	0.0
Slc25a35	83.0	49.0	39.0	57.0	14.0	27.0	41.0	9.0
Slc25a36	1531.0	1437.0	1182.0	1222.0	270.0	574.0	947.0	182.0
Slc25a37	1325.0	1152.0	892.0	1050.0	909.0	2509.0	743.0	273.0
Slc25a38	401.0	397.0	330.0	333.0	286.0	286.0	450.0	163.0
Slc25a39	2031.0	1597.0	1576.0	1470.0	1683.0	1535.0	1553.0	833.0
Slc25a4	1919.0	2180.0	1950.0	2078.0	2739.0	2256.0	2044.0	877.0
Slc25a40	322.0	344.0	296.0	301.0	65.0	82.0	242.0	60.0
Slc25a41	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc25a42	83.0	69.0	59.0	69.0	31.0	26.0	57.0	11.0
Slc25a43	59.0	38.0	47.0	60.0	21.0	15.0	27.0	17.0
Slc25a44	763.0	515.0	684.0	585.0	126.0	106.0	533.0	91.0
Slc25a45	1277.0	1073.0	958.0	883.0	247.0	395.0	1073.0	250.0
Slc25a46	3022.0	2849.0	2645.0	2403.0	588.0	913.0	2311.0	489.0
Slc25a47	9.0	12.0	7.0	17.0	2.0	10.0	6.0	3.0
Slc25a48	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Slc25a5	17846.0	18665.0	18060.0	15687.0	7297.0	3262.0	13638.0	4803.0
Slc25a51	1241.0	1030.0	1051.0	949.0	536.0	931.0	983.0	273.0
Slc25a53	9.0	9.0	5.0	16.0	6.0	1.0	8.0	3.0
Slc25a54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc26a1	13.0	5.0	2.0	1.0	0.0	0.0	3.0	0.0
Slc26a10	10.0	4.0	16.0	20.0	5.0	6.0	20.0	3.0
Slc26a11	43.0	72.0	53.0	46.0	43.0	59.0	111.0	42.0
Slc26a2	1045.0	646.0	605.0	688.0	352.0	515.0	672.0	151.0
Slc26a3	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc26a4	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Slc26a5	2.0	0.0	2.0	6.0	1.0	0.0	0.0	0.0
Slc26a7	2.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0
Slc26a8	108.0	94.0	85.0	101.0	19.0	18.0	85.0	19.0
Slc26a9	4.0	4.0	0.0	3.0	0.0	0.0	1.0	0.0
Slc27a1	253.0	188.0	145.0	140.0	65.0	111.0	285.0	66.0
Slc27a2	6.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0
Slc27a3	14.0	10.0	11.0	10.0	9.0	19.0	9.0	1.0
Slc27a4	660.0	472.0	534.0	471.0	316.0	217.0	489.0	111.0
Slc27a5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Slc27a6	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Slc28a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc28a2	5052.0	6042.0	3923.0	4777.0	302.0	291.0	1443.0	230.0
Slc28a3	24.0	11.0	8.0	10.0	18.0	34.0	9.0	4.0
Slc29a1	2761.0	2388.0	2561.0	2108.0	420.0	488.0	1916.0	515.0
Slc29a2	104.0	55.0	71.0	71.0	20.0	43.0	62.0	13.0
Slc29a3	453.0	326.0	280.0	325.0	145.0	179.0	535.0	54.0
Slc29a4	4.0	0.0	3.0	7.0	1.0	0.0	0.0	0.0
Slc2a1	622.0	476.0	593.0	648.0	201.0	156.0	541.0	123.0
Slc2a10	0.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0
Slc2a12	8.0	4.0	6.0	4.0	4.0	11.0	1.0	2.0
Slc2a13	87.0	57.0	29.0	38.0	0.0	2.0	2.0	0.0
Slc2a2	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
Slc2a3	679.0	289.0	317.0	332.0	98.0	136.0	573.0	73.0
Slc2a4	0.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0
Slc2a5	14.0	3.0	7.0	6.0	5.0	5.0	11.0	12.0
Slc2a6	324.0	220.0	323.0	288.0	168.0	116.0	495.0	143.0
Slc2a7	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0
Slc2a8	263.0	206.0	194.0	186.0	100.0	85.0	224.0	71.0
Slc2a9	254.0	222.0	165.0	219.0	33.0	69.0	109.0	27.0
Slc30a1	272.0	199.0	222.0	224.0	182.0	199.0	224.0	102.0
Slc30a10	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Slc30a2	2.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0
Slc30a3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc30a4	6.0	6.0	11.0	0.0	1.0	17.0	1.0	1.0
Slc30a5	4297.0	3898.0	4160.0	3728.0	1475.0	2428.0	4028.0	840.0
Slc30a6	810.0	777.0	809.0	606.0	150.0	161.0	645.0	173.0
Slc30a7	1354.0	1267.0	1265.0	1106.0	361.0	399.0	1332.0	305.0
Slc30a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc30a9	1603.0	1432.0	1521.0	1345.0	535.0	661.0	1237.0	342.0
Slc31a1	1320.0	1171.0	1105.0	1162.0	342.0	301.0	1204.0	298.0
Slc31a2	2342.0	1807.0	1592.0	1740.0	396.0	223.0	2415.0	440.0
Slc32a1	81.0	47.0	38.0	68.0	2.0	1.0	1.0	0.0
Slc33a1	921.0	896.0	811.0	919.0	445.0	651.0	805.0	185.0
Slc34a1	2.0	1.0	0.0	1.0	0.0	3.0	4.0	0.0
Slc34a2	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
Slc34a3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc35a1	953.0	781.0	811.0	661.0	324.0	446.0	586.0	247.0
Slc35a2	606.0	511.0	448.0	474.0	160.0	308.0	443.0	108.0
Slc35a3	3164.0	2631.0	2421.0	2366.0	790.0	1310.0	1991.0	315.0
Slc35a4	2719.0	2140.0	2059.0	2011.0	593.0	576.0	1808.0	459.0
Slc35a5	1605.0	1345.0	1432.0	1167.0	201.0	334.0	1508.0	227.0
Slc35b1	1647.0	1706.0	1836.0	1516.0	965.0	672.0	1256.0	482.0
Slc35b2	2301.0	1867.0	2018.0	1772.0	1051.0	756.0	1790.0	807.0
Slc35b3	889.0	887.0	810.0	786.0	331.0	417.0	708.0	203.0
Slc35b4	2009.0	1419.0	1695.0	1371.0	227.0	258.0	1392.0	266.0
Slc35c1	2772.0	1658.0	2044.0	1796.0	804.0	731.0	1938.0	436.0
Slc35c2	4046.0	3036.0	3333.0	2988.0	1866.0	1482.0	3062.0	943.0
Slc35d1	1266.0	1430.0	1146.0	1049.0	178.0	260.0	534.0	54.0
Slc35d2	772.0	699.0	558.0	592.0	144.0	134.0	442.0	104.0
Slc35d3	25.0	23.0	18.0	12.0	3.0	7.0	13.0	2.0
Slc35e1	2782.0	1836.0	2005.0	1880.0	346.0	351.0	2095.0	299.0
Slc35e2	441.0	403.0	325.0	350.0	187.0	312.0	349.0	85.0
Slc35e3	484.0	342.0	427.0	372.0	150.0	361.0	315.0	100.0
Slc35e4	51.0	78.0	46.0	46.0	34.0	38.0	39.0	12.0
Slc35f1	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0
Slc35f2	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0
Slc35f3	4.0	0.0	2.0	0.0	0.0	1.0	1.0	6.0
Slc35f4	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Slc35f5	791.0	699.0	811.0	689.0	149.0	109.0	724.0	164.0
Slc35f6	398.0	326.0	325.0	288.0	208.0	149.0	329.0	108.0
Slc35g1	750.0	553.0	581.0	673.0	126.0	93.0	440.0	51.0
Slc35g2	4.0	5.0	3.0	21.0	0.0	3.0	3.0	0.0
Slc35g3	16.0	24.0	5.0	12.0	0.0	0.0	0.0	0.0
Slc36a1	337.0	253.0	308.0	289.0	255.0	490.0	272.0	124.0
Slc36a2	46.0	26.0	49.0	19.0	1.0	8.0	28.0	14.0
Slc36a3	18.0	12.0	23.0	12.0	1.0	8.0	11.0	0.0
Slc36a4	1963.0	1642.0	1401.0	1432.0	267.0	454.0	971.0	178.0
Slc37a1	583.0	305.0	389.0	366.0	130.0	255.0	347.0	60.0
Slc37a2	43.0	56.0	62.0	27.0	28.0	21.0	92.0	13.0
Slc37a3	27.0	48.0	29.0	26.0	73.0	77.0	173.0	44.0
Slc37a4	730.0	684.0	633.0	659.0	305.0	503.0	531.0	223.0
Slc38a1	3338.0	2472.0	2629.0	2595.0	997.0	1537.0	2176.0	586.0
Slc38a10	3816.0	2466.0	2762.0	2491.0	551.0	351.0	2402.0	543.0
Slc38a11	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc38a2	5735.0	4346.0	5313.0	4737.0	957.0	1637.0	4323.0	663.0
Slc38a3	3.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0
Slc38a4	21.0	10.0	6.0	10.0	0.0	1.0	1.0	1.0
Slc38a5	1.0	3.0	0.0	1.0	0.0	12.0	0.0	0.0
Slc38a6	122.0	94.0	48.0	83.0	76.0	145.0	88.0	27.0
Slc38a7	283.0	168.0	299.0	183.0	47.0	21.0	225.0	39.0
Slc38a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc38a9	470.0	356.0	329.0	345.0	154.0	359.0	498.0	123.0
Slc39a1	65.0	54.0	60.0	61.0	177.0	186.0	46.0	32.0
Slc39a10	997.0	836.0	905.0	719.0	171.0	243.0	820.0	97.0
Slc39a11	3129.0	2315.0	2119.0	2336.0	353.0	318.0	1987.0	539.0
Slc39a12	1.0	0.0	6.0	0.0	0.0	0.0	7.0	0.0
Slc39a13	257.0	139.0	185.0	220.0	97.0	124.0	152.0	63.0
Slc39a14	133.0	85.0	150.0	89.0	26.0	66.0	184.0	20.0
Slc39a2	0.0	0.0	0.0	1.0	0.0	6.0	3.0	0.0
Slc39a3	285.0	168.0	232.0	211.0	137.0	148.0	216.0	45.0
Slc39a4	38.0	37.0	61.0	45.0	24.0	10.0	87.0	15.0
Slc39a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc39a6	1322.0	1043.0	1200.0	963.0	289.0	563.0	826.0	163.0
Slc39a7	3129.0	2575.0	2504.0	2617.0	1799.0	2497.0	2026.0	771.0
Slc39a8	607.0	531.0	379.0	451.0	25.0	46.0	90.0	17.0
Slc39a9	1483.0	1335.0	1230.0	1174.0	288.0	565.0	987.0	156.0
Slc3a1	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc3a2	1891.0	1583.0	1545.0	1559.0	603.0	695.0	912.0	382.0
Slc40a1	3922.0	3362.0	2145.0	2860.0	218.0	351.0	3074.0	446.0
Slc41a1	286.0	217.0	203.0	186.0	41.0	73.0	238.0	39.0
Slc41a2	32.0	40.0	27.0	38.0	0.0	0.0	13.0	7.0
Slc41a3	301.0	282.0	223.0	264.0	101.0	73.0	219.0	70.0
Slc43a1	1.0	5.0	9.0	4.0	5.0	25.0	12.0	0.0
Slc43a2	973.0	571.0	503.0	635.0	296.0	638.0	661.0	196.0
Slc43a3	3287.0	2711.0	2324.0	2164.0	620.0	450.0	2174.0	370.0
Slc44a1	66.0	34.0	37.0	35.0	8.0	5.0	35.0	7.0
Slc44a2	3318.0	2330.0	2307.0	2387.0	648.0	1336.0	3861.0	737.0
Slc44a3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc44a4	286.0	310.0	196.0	392.0	35.0	43.0	128.0	30.0
Slc44a5	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Slc45a1	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0
Slc45a2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Slc45a3	27.0	37.0	20.0	16.0	0.0	2.0	7.0	2.0
Slc45a4	283.0	157.0	163.0	234.0	37.0	103.0	286.0	37.0
Slc46a1	208.0	104.0	146.0	147.0	47.0	36.0	118.0	49.0
Slc46a2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Slc46a3	86.0	100.0	81.0	98.0	24.0	35.0	104.0	31.0
Slc47a1	1.0	3.0	0.0	3.0	8.0	1.0	0.0	0.0
Slc47a2	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Slc48a1	4518.0	3844.0	3600.0	3845.0	906.0	726.0	2945.0	922.0
Slc49a4	2787.0	2113.0	2006.0	2155.0	815.0	1269.0	2270.0	785.0
Slc4a1	11.0	48.0	62.0	60.0	22.0	115.0	29.0	10.0
Slc4a10	1.0	6.0	1.0	0.0	0.0	2.0	0.0	0.0
Slc4a11	12.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0
Slc4a1ap	498.0	456.0	521.0	368.0	243.0	261.0	375.0	126.0
Slc4a2	844.0	567.0	708.0	569.0	208.0	212.0	501.0	152.0
Slc4a3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Slc4a4	1.0	11.0	8.0	3.0	1.0	2.0	22.0	0.0
Slc4a5	458.0	287.0	213.0	123.0	12.0	3.0	61.0	32.0
Slc4a7	853.0	668.0	626.0	632.0	249.0	509.0	477.0	118.0
Slc4a8	2328.0	2026.0	2031.0	1805.0	1797.0	1320.0	2938.0	1132.0
Slc4a9	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0
Slc50a1	824.0	873.0	755.0	690.0	769.0	563.0	731.0	323.0
Slc51a	0.0	4.0	8.0	4.0	2.0	3.0	8.0	1.0
Slc51b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc52a2	635.0	465.0	472.0	515.0	191.0	255.0	433.0	134.0
Slc52a3	25.0	14.0	20.0	16.0	14.0	2.0	22.0	5.0
Slc5a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc5a10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc5a11	638.0	716.0	574.0	456.0	85.0	44.0	142.0	49.0
Slc5a12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc5a2	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Slc5a3	71.0	52.0	58.0	53.0	37.0	71.0	55.0	4.0
Slc5a4a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc5a4b	1.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0
Slc5a5	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0
Slc5a6	283.0	190.0	316.0	263.0	30.0	34.0	173.0	28.0
Slc5a7	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Slc5a8	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Slc5a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc6a1	4.0	2.0	4.0	10.0	0.0	4.0	17.0	9.0
Slc6a11	4.0	0.0	0.0	2.0	0.0	0.0	16.0	1.0
Slc6a12	45.0	11.0	20.0	18.0	4.0	5.0	27.0	2.0
Slc6a13	146.0	146.0	136.0	110.0	180.0	65.0	86.0	47.0
Slc6a14	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Slc6a15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc6a16	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Slc6a17	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0
Slc6a18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc6a19	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0
Slc6a2	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0
Slc6a20a	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
Slc6a20b	27.0	18.0	20.0	12.0	57.0	53.0	12.0	7.0
Slc6a21	6.0	2.0	0.0	0.0	0.0	3.0	2.0	0.0
Slc6a3	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
Slc6a4	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0
Slc6a5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Slc6a6	1557.0	1163.0	1108.0	1377.0	502.0	863.0	1288.0	246.0
Slc6a7	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Slc6a8	4.0	5.0	0.0	4.0	6.0	6.0	6.0	1.0
Slc6a9	3.0	17.0	8.0	8.0	0.0	7.0	7.0	0.0
Slc7a1	1277.0	854.0	1126.0	896.0	408.0	907.0	536.0	151.0
Slc7a10	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
Slc7a11	20.0	50.0	21.0	30.0	30.0	15.0	11.0	3.0
Slc7a12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc7a13	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Slc7a14	83.0	86.0	45.0	59.0	61.0	84.0	36.0	18.0
Slc7a15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc7a2	113.0	156.0	158.0	140.0	2.0	25.0	26.0	4.0
Slc7a3	0.0	4.0	4.0	1.0	2.0	0.0	0.0	0.0
Slc7a4	37.0	35.0	21.0	29.0	16.0	26.0	63.0	29.0
Slc7a5	2073.0	1355.0	1746.0	1642.0	294.0	576.0	941.0	187.0
Slc7a6	893.0	751.0	932.0	688.0	232.0	407.0	594.0	136.0
Slc7a6os	670.0	656.0	492.0	493.0	431.0	1006.0	509.0	195.0
Slc7a7	209.0	130.0	161.0	163.0	106.0	76.0	216.0	51.0
Slc7a8	741.0	564.0	494.0	532.0	26.0	57.0	391.0	43.0
Slc7a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc8a1	20.0	14.0	17.0	27.0	8.0	0.0	27.0	2.0
Slc8a2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Slc8a3	0.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0
Slc8b1	2414.0	1747.0	1582.0	1632.0	602.0	1146.0	1329.0	363.0
Slc9a1	493.0	272.0	302.0	289.0	107.0	169.0	362.0	77.0
Slc9a2	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
Slc9a3	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Slc9a3r1	2022.0	1473.0	1465.0	1497.0	970.0	758.0	1726.0	719.0
Slc9a3r2	205.0	116.0	123.0	133.0	98.0	24.0	276.0	80.0
Slc9a4	8.0	1.0	9.0	8.0	9.0	6.0	15.0	7.0
Slc9a5	10.0	14.0	13.0	16.0	4.0	2.0	13.0	1.0
Slc9a6	843.0	653.0	664.0	639.0	196.0	366.0	669.0	76.0
Slc9a7	2.0	0.0	0.0	0.0	0.0	5.0	9.0	2.0
Slc9a8	1102.0	793.0	643.0	660.0	219.0	450.0	608.0	128.0
Slc9a9	795.0	519.0	539.0	500.0	116.0	222.0	577.0	112.0
Slc9b1	1.0	0.0	2.0	2.0	0.0	4.0	0.0	0.0
Slc9b2	18.0	15.0	13.0	22.0	13.0	11.0	25.0	2.0
Slc9c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slco1a1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Slco1a4	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0
Slco1a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slco1a6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slco1b2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Slco1c1	0.0	2.0	0.0	4.0	0.0	0.0	1.0	0.0
Slco2a1	2.0	4.0	2.0	0.0	7.0	14.0	8.0	0.0
Slco2b1	10.0	18.0	10.0	16.0	4.0	1.0	25.0	12.0
Slco3a1	587.0	516.0	418.0	475.0	2.0	23.0	9.0	3.0
Slco4a1	507.0	447.0	383.0	364.0	47.0	142.0	440.0	78.0
Slco4c1	299.0	197.0	148.0	140.0	129.0	143.0	710.0	56.0
Slco5a1	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
Slco6c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slco6d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slf1	1259.0	1166.0	1086.0	934.0	499.0	826.0	900.0	193.0
Slf2	2617.0	2090.0	2291.0	1857.0	342.0	622.0	1841.0	232.0
Slfn1	517.0	490.0	397.0	273.0	243.0	219.0	381.0	109.0
Slfn14	0.0	1.0	5.0	6.0	2.0	9.0	0.0	0.0
Slfn2	4904.0	4541.0	4843.0	3878.0	2563.0	2528.0	4429.0	1725.0
Slfn3	127.0	171.0	167.0	127.0	18.0	29.0	120.0	15.0
Slfn4	5797.0	5966.0	4504.0	4790.0	1048.0	4269.0	3407.0	865.0
Slfn5	564.0	422.0	356.0	320.0	817.0	830.0	352.0	109.0
Slfn8	932.0	589.0	808.0	596.0	172.0	156.0	846.0	141.0
Slfn9	3236.0	2425.0	2604.0	2100.0	653.0	606.0	1903.0	289.0
Slfnl1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slirp	441.0	500.0	552.0	432.0	1949.0	1024.0	390.0	219.0
Slit1	8.0	5.0	1.0	8.0	0.0	1.0	0.0	0.0
Slit2	3.0	2.0	1.0	2.0	0.0	1.0	1.0	0.0
Slit3	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0
Slitrk1	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
Slitrk2	11.0	8.0	5.0	9.0	41.0	27.0	5.0	4.0
Slitrk3	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Slitrk4	2.0	1.0	3.0	1.0	5.0	5.0	1.0	0.0
Slitrk5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Slitrk6	2.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0
Slk	4550.0	3726.0	3163.0	3222.0	637.0	924.0	3424.0	624.0
Slmap	2252.0	1640.0	1583.0	1741.0	673.0	982.0	2239.0	375.0
Sln	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slpi	41424.0	36510.0	37576.0	28285.0	48297.0	26008.0	23228.0	12239.0
Sltm	3057.0	3243.0	2886.0	2707.0	1530.0	2674.0	2015.0	816.0
Slu7	2304.0	2163.0	2041.0	1818.0	909.0	752.0	1992.0	560.0
Slurp1	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
Slurp2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
